Unnamed: 0,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
804,frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})",0.04552129221732746,0.07048458149779736,0.02790014684287812,0.6129032258064516,8.695564516129032,1,0.02469159761170086,2.401248164464024,0.9272064777327935,0.3166666666666666,0.5835499159149977,0.5043682795698925,ALARM CLOCK BAKELIKE ORANGE,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE GREEN"
801,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.07048458149779736,0.04552129221732746,0.02790014684287812,0.3958333333333333,8.695564516129032,1,0.02469159761170086,1.579826826674768,0.9521077575455226,0.3166666666666666,0.3670192307692307,0.5043682795698925,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE ORANGE
2409,"frozenset({'LARGE WHITE HEART OF WICKER', 'SMALL WHITE HEART OF WICKER'})",frozenset({'HEART OF WICKER LARGE'}),0.02055800293685756,0.08223201174743025,0.01468428781204112,0.7142857142857143,8.686224489795919,1,0.01299376187303374,3.212187958883995,0.903448275862069,0.1666666666666667,0.6886857142857143,0.4464285714285715,"LARGE WHITE HEART OF WICKER, SMALL WHITE HEART OF WICKER",HEART OF WICKER LARGE
2412,frozenset({'HEART OF WICKER LARGE'}),"frozenset({'LARGE WHITE HEART OF WICKER', 'SMALL WHITE HEART OF WICKER'})",0.08223201174743025,0.02055800293685756,0.01468428781204112,0.1785714285714286,8.686224489795919,1,0.01299376187303374,1.192364170337739,0.9641599999999999,0.1666666666666667,0.1613300492610838,0.4464285714285715,HEART OF WICKER LARGE,"LARGE WHITE HEART OF WICKER, SMALL WHITE HEART OF WICKER"
2539,frozenset({'JUMBO BAG RED RETROSPOT'}),"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'LUNCH BAG RED RETROSPOT'})",0.09104258443465492,0.02055800293685756,0.01615271659324523,0.1774193548387097,8.630184331797235,1,0.01428106287505849,1.190694192508134,0.9726832133940373,0.1692307692307692,0.1601537940707066,0.4815668202764977,JUMBO BAG RED RETROSPOT,"NATURAL SLATE HEART CHALKBOARD, LUNCH BAG RED RETROSPOT"
2534,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'LUNCH BAG RED RETROSPOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02055800293685756,0.09104258443465492,0.01615271659324523,0.7857142857142857,8.630184331797235,1,0.01428106287505849,4.241801272638276,0.9026850211258008,0.1692307692307692,0.7642510962381721,0.4815668202764977,"NATURAL SLATE HEART CHALKBOARD, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT
341,frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0513950073421439,0.03671071953010279,0.01615271659324523,0.3142857142857143,8.561142857142858,1,0.01426596889346021,1.404796867351934,0.9310441880101322,0.2244897959183674,0.2881533101045297,0.3771428571428572,LUNCH BAG PINK POLKADOT,JUMBO  BAG BAROQUE BLACK WHITE
340,frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03671071953010279,0.0513950073421439,0.01615271659324523,0.44,8.561142857142858,1,0.01426596889346021,1.693937486889029,0.916851441241685,0.2244897959183674,0.4096594427244582,0.3771428571428572,JUMBO  BAG BAROQUE BLACK WHITE,LUNCH BAG PINK POLKADOT
1494,frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG PINK POLKADOT'})",0.03671071953010279,0.0513950073421439,0.01615271659324523,0.44,8.561142857142858,1,0.01426596889346021,1.693937486889029,0.916851441241685,0.2244897959183674,0.4096594427244582,0.3771428571428572,JUMBO  BAG BAROQUE BLACK WHITE,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG PINK POLKADOT"
1493,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0513950073421439,0.03671071953010279,0.01615271659324523,0.3142857142857143,8.561142857142858,1,0.01426596889346021,1.404796867351934,0.9310441880101322,0.2244897959183674,0.2881533101045297,0.3771428571428572,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG PINK POLKADOT",JUMBO  BAG BAROQUE BLACK WHITE
1495,frozenset({'LUNCH BAG PINK POLKADOT'}),"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.0513950073421439,0.03671071953010279,0.01615271659324523,0.3142857142857143,8.561142857142858,1,0.01426596889346021,1.404796867351934,0.9310441880101322,0.2244897959183674,0.2881533101045297,0.3771428571428572,LUNCH BAG PINK POLKADOT,"JUMBO  BAG BAROQUE BLACK WHITE, ASSORTED COLOUR BIRD ORNAMENT"
1492,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.03671071953010279,0.0513950073421439,0.01615271659324523,0.44,8.561142857142858,1,0.01426596889346021,1.693937486889029,0.916851441241685,0.2244897959183674,0.4096594427244582,0.3771428571428572,"JUMBO  BAG BAROQUE BLACK WHITE, ASSORTED COLOUR BIRD ORNAMENT",LUNCH BAG PINK POLKADOT
784,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.0249632892804699,0.06901615271659324,0.01468428781204112,0.5882352941176471,8.523153942428037,1,0.01296141762675171,2.260960771973988,0.9052710843373494,0.1851851851851852,0.5577101503061793,0.4005006257822278,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES",PACK OF 72 RETROSPOT CAKE CASES
2602,"frozenset({'SMALL GLASS HEART TRINKET POT', 'ROSES REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.0249632892804699,0.06901615271659324,0.01468428781204112,0.5882352941176471,8.523153942428037,1,0.01296141762675171,2.260960771973988,0.9052710843373494,0.1851851851851852,0.5577101503061793,0.4005006257822278,"SMALL GLASS HEART TRINKET POT, ROSES REGENCY TEACUP AND SAUCER",PINK REGENCY TEACUP AND SAUCER
789,frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})",0.06901615271659324,0.0249632892804699,0.01468428781204112,0.2127659574468085,8.523153942428035,1,0.01296141762675171,1.238560146049133,0.9481072555205048,0.1851851851851852,0.1926108690079467,0.4005006257822278,PACK OF 72 RETROSPOT CAKE CASES,"PACK OF 60 PINK PAISLEY CAKE CASES, 60 TEATIME FAIRY CAKE CASES"
2607,frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'SMALL GLASS HEART TRINKET POT', 'ROSES REGENCY TEACUP AND SAUCER'})",0.06901615271659324,0.0249632892804699,0.01468428781204112,0.2127659574468085,8.523153942428035,1,0.01296141762675171,1.238560146049133,0.9481072555205048,0.1851851851851852,0.1926108690079467,0.4005006257822278,PINK REGENCY TEACUP AND SAUCER,"SMALL GLASS HEART TRINKET POT, ROSES REGENCY TEACUP AND SAUCER"
849,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'SMALL GLASS HEART TRINKET POT'})",0.09544787077826726,0.02349486049926578,0.01908957415565345,0.2,8.5125,1,0.01684703974676612,1.220631424375918,0.9756493506493507,0.1911764705882353,0.1807518796992481,0.50625,ALARM CLOCK BAKELIKE GREEN,"ALARM CLOCK BAKELIKE RED, SMALL GLASS HEART TRINKET POT"
844,"frozenset({'ALARM CLOCK BAKELIKE RED', 'SMALL GLASS HEART TRINKET POT'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.02349486049926578,0.09544787077826726,0.01908957415565345,0.8125,8.5125,1,0.01684703974676612,4.824278022515908,0.9037593984962405,0.1911764705882353,0.7927150974025974,0.50625,"ALARM CLOCK BAKELIKE RED, SMALL GLASS HEART TRINKET POT",ALARM CLOCK BAKELIKE GREEN
2108,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ROSES REGENCY TEACUP AND SAUCER'})",frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.09251101321585903,0.06901615271659324,0.05433186490455213,0.5873015873015873,8.509625126646403,1,0.04794711068847963,2.255845476109793,0.9724481763316716,0.5068493150684933,0.5567072254769416,0.6872678149273894,"ASSORTED COLOUR BIRD ORNAMENT, ROSES REGENCY TEACUP AND SAUCER",PINK REGENCY TEACUP AND SAUCER
2109,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.06901615271659324,0.09251101321585903,0.05433186490455213,0.7872340425531915,8.509625126646403,1,0.04794711068847963,4.265198237885463,0.9479068974337114,0.5068493150684933,0.7655443090270606,0.6872678149273894,"ASSORTED COLOUR BIRD ORNAMENT, PINK REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER
2110,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'PINK REGENCY TEACUP AND SAUCER'})",0.09251101321585903,0.06901615271659324,0.05433186490455213,0.5873015873015873,8.509625126646403,1,0.04794711068847963,2.255845476109793,0.9724481763316716,0.5068493150684933,0.5567072254769416,0.6872678149273894,ROSES REGENCY TEACUP AND SAUCER,"ASSORTED COLOUR BIRD ORNAMENT, PINK REGENCY TEACUP AND SAUCER"
2111,frozenset({'PINK REGENCY TEACUP AND SAUCER'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ROSES REGENCY TEACUP AND SAUCER'})",0.06901615271659324,0.09251101321585903,0.05433186490455213,0.7872340425531915,8.509625126646403,1,0.04794711068847963,4.265198237885463,0.9479068974337114,0.5068493150684933,0.7655443090270606,0.6872678149273894,PINK REGENCY TEACUP AND SAUCER,"ASSORTED COLOUR BIRD ORNAMENT, ROSES REGENCY TEACUP AND SAUCER"
648,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),frozenset({'PINK REGENCY TEACUP AND SAUCER'}),0.09251101321585903,0.06901615271659324,0.05433186490455213,0.5873015873015873,8.509625126646403,1,0.04794711068847963,2.255845476109793,0.9724481763316716,0.5068493150684933,0.5567072254769416,0.6872678149273894,ROSES REGENCY TEACUP AND SAUCER,PINK REGENCY TEACUP AND SAUCER
649,frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.06901615271659324,0.09251101321585903,0.05433186490455213,0.7872340425531915,8.509625126646403,1,0.04794711068847963,4.265198237885463,0.9479068974337114,0.5068493150684933,0.7655443090270606,0.6872678149273894,PINK REGENCY TEACUP AND SAUCER,ROSES REGENCY TEACUP AND SAUCER
811,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.02349486049926578,0.09691629955947137,0.01908957415565345,0.8125,8.383522727272727,1,0.01681253921739861,4.816446402349486,0.9019086176980912,0.1884057971014493,0.7923780487804878,0.5047348484848485,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED
814,frozenset({'ALARM CLOCK BAKELIKE RED'}),"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})",0.09691629955947137,0.02349486049926578,0.01908957415565345,0.196969696969697,8.383522727272727,1,0.01681253921739861,1.216025268057518,0.9752345215759848,0.1884057971014493,0.1776486671223513,0.5047348484848485,ALARM CLOCK BAKELIKE RED,"ALARM CLOCK BAKELIKE PINK, ALARM CLOCK BAKELIKE GREEN"
2407,frozenset({'SMALL WHITE HEART OF WICKER'}),"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})",0.04698972099853157,0.04111600587371513,0.01615271659324523,0.3437500000000001,8.360491071428573,1,0.01422068694866537,1.461156562478148,0.9237988513797452,0.2244897959183674,0.3156106431852987,0.3683035714285715,SMALL WHITE HEART OF WICKER,"HEART OF WICKER SMALL, HEART OF WICKER LARGE"
364,frozenset({'JUMBO BAG APPLES'}),frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.04698972099853157,0.04111600587371513,0.01615271659324523,0.3437500000000001,8.360491071428573,1,0.01422068694866537,1.461156562478148,0.9237988513797452,0.2244897959183674,0.3156106431852987,0.3683035714285715,JUMBO BAG APPLES,LUNCH BAG VINTAGE LEAF DESIGN
1540,"frozenset({'JUMBO BAG APPLES', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),0.04698972099853157,0.04111600587371513,0.01615271659324523,0.3437500000000001,8.360491071428573,1,0.01422068694866537,1.461156562478148,0.9237988513797452,0.2244897959183674,0.3156106431852987,0.3683035714285715,"JUMBO BAG APPLES, ASSORTED COLOUR BIRD ORNAMENT",LUNCH BAG VINTAGE LEAF DESIGN
1542,frozenset({'JUMBO BAG APPLES'}),"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.04698972099853157,0.04111600587371513,0.01615271659324523,0.3437500000000001,8.360491071428573,1,0.01422068694866537,1.461156562478148,0.9237988513797452,0.2244897959183674,0.3156106431852987,0.3683035714285715,JUMBO BAG APPLES,"LUNCH BAG VINTAGE LEAF DESIGN, ASSORTED COLOUR BIRD ORNAMENT"
365,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'JUMBO BAG APPLES'}),0.04111600587371513,0.04698972099853157,0.01615271659324523,0.3928571428571428,8.360491071428571,1,0.01422068694866537,1.569663988943595,0.918140052902687,0.2244897959183674,0.362920977327757,0.3683035714285715,LUNCH BAG VINTAGE LEAF DESIGN,JUMBO BAG APPLES
2402,"frozenset({'HEART OF WICKER SMALL', 'HEART OF WICKER LARGE'})",frozenset({'SMALL WHITE HEART OF WICKER'}),0.04111600587371513,0.04698972099853157,0.01615271659324523,0.3928571428571428,8.360491071428571,1,0.01422068694866537,1.569663988943595,0.918140052902687,0.2244897959183674,0.362920977327757,0.3683035714285715,"HEART OF WICKER SMALL, HEART OF WICKER LARGE",SMALL WHITE HEART OF WICKER
1543,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),"frozenset({'JUMBO BAG APPLES', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.04111600587371513,0.04698972099853157,0.01615271659324523,0.3928571428571428,8.360491071428571,1,0.01422068694866537,1.569663988943595,0.918140052902687,0.2244897959183674,0.362920977327757,0.3683035714285715,LUNCH BAG VINTAGE LEAF DESIGN,"JUMBO BAG APPLES, ASSORTED COLOUR BIRD ORNAMENT"
1541,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'JUMBO BAG APPLES'}),0.04111600587371513,0.04698972099853157,0.01615271659324523,0.3928571428571428,8.360491071428571,1,0.01422068694866537,1.569663988943595,0.918140052902687,0.2244897959183674,0.362920977327757,0.3683035714285715,"LUNCH BAG VINTAGE LEAF DESIGN, ASSORTED COLOUR BIRD ORNAMENT",JUMBO BAG APPLES
2603,"frozenset({'SMALL GLASS HEART TRINKET POT', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.01908957415565345,0.09251101321585903,0.01468428781204112,0.7692307692307693,8.315018315018316,1,0.01291829196504234,3.932452276064611,0.8968562874251498,0.1515151515151515,0.7457057505601197,0.463980463980464,"SMALL GLASS HEART TRINKET POT, PINK REGENCY TEACUP AND SAUCER",ROSES REGENCY TEACUP AND SAUCER
2606,frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),"frozenset({'SMALL GLASS HEART TRINKET POT', 'PINK REGENCY TEACUP AND SAUCER'})",0.09251101321585903,0.01908957415565345,0.01468428781204112,0.1587301587301587,8.315018315018316,1,0.01291829196504234,1.165987864682902,0.9694174757281554,0.1515151515151515,0.1423581408611349,0.463980463980464,ROSES REGENCY TEACUP AND SAUCER,"SMALL GLASS HEART TRINKET POT, PINK REGENCY TEACUP AND SAUCER"
800,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.03524229074889868,0.09544787077826726,0.02790014684287812,0.7916666666666666,8.294230769230769,1,0.02453634522954712,4.341850220264317,0.9115597212208604,0.2714285714285714,0.7696834415584415,0.5419871794871794,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE ORANGE",ALARM CLOCK BAKELIKE GREEN
805,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE ORANGE'})",0.09544787077826726,0.03524229074889868,0.02790014684287812,0.2923076923076923,8.294230769230769,1,0.02453634522954712,1.363244589159165,0.9722317156527683,0.2714285714285714,0.266455918510713,0.5419871794871794,ALARM CLOCK BAKELIKE GREEN,"ALARM CLOCK BAKELIKE RED, ALARM CLOCK BAKELIKE ORANGE"
1788,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04992657856093979,0.05726872246696035,0.02349486049926578,0.4705882352941176,8.217194570135746,1,0.02063562912793443,1.780714635340186,0.9244590417310664,0.2807017543859649,0.4384277075316108,0.4404223227752639,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG SPACEBOY DESIGN",LUNCH BAG  BLACK SKULL.
489,frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05726872246696035,0.04992657856093979,0.02349486049926578,0.4102564102564102,8.217194570135746,1,0.02063562912793443,1.610994062440146,0.9316588785046729,0.2807017543859649,0.3792652478896683,0.4404223227752639,LUNCH BAG  BLACK SKULL.,LUNCH BAG SPACEBOY DESIGN
488,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04992657856093979,0.05726872246696035,0.02349486049926578,0.4705882352941176,8.217194570135746,1,0.02063562912793443,1.780714635340186,0.9244590417310664,0.2807017543859649,0.4384277075316108,0.4404223227752639,LUNCH BAG SPACEBOY DESIGN,LUNCH BAG  BLACK SKULL.
1790,frozenset({'LUNCH BAG SPACEBOY DESIGN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG  BLACK SKULL.'})",0.04992657856093979,0.05726872246696035,0.02349486049926578,0.4705882352941176,8.217194570135746,1,0.02063562912793443,1.780714635340186,0.9244590417310664,0.2807017543859649,0.4384277075316108,0.4404223227752639,LUNCH BAG SPACEBOY DESIGN,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG  BLACK SKULL."
1791,frozenset({'LUNCH BAG  BLACK SKULL.'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG SPACEBOY DESIGN'})",0.05726872246696035,0.04992657856093979,0.02349486049926578,0.4102564102564102,8.217194570135746,1,0.02063562912793443,1.610994062440146,0.9316588785046729,0.2807017543859649,0.3792652478896683,0.4404223227752639,LUNCH BAG  BLACK SKULL.,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG SPACEBOY DESIGN"
1789,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.05726872246696035,0.04992657856093979,0.02349486049926578,0.4102564102564102,8.217194570135746,1,0.02063562912793443,1.610994062440146,0.9316588785046729,0.2807017543859649,0.3792652478896683,0.4404223227752639,"ASSORTED COLOUR BIRD ORNAMENT, LUNCH BAG  BLACK SKULL.",LUNCH BAG SPACEBOY DESIGN
803,frozenset({'ALARM CLOCK BAKELIKE RED'}),"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})",0.09691629955947137,0.03524229074889868,0.02790014684287812,0.2878787878787879,8.168560606060606,1,0.02448459443549587,1.354766144905802,0.9717586649550706,0.2676056338028169,0.2618652276186523,0.5397727272727273,ALARM CLOCK BAKELIKE RED,"ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE GREEN"
802,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.03524229074889868,0.09691629955947137,0.02790014684287812,0.7916666666666666,8.168560606060606,1,0.02448459443549587,4.334801762114536,0.9096371064647921,0.2676056338028169,0.7693089430894309,0.5397727272727273,"ALARM CLOCK BAKELIKE ORANGE, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE RED
23,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.09544787077826726,0.04552129221732746,0.03524229074889868,0.3692307692307693,8.111166253101738,1,0.03089738033167947,1.513197951362774,0.9692234848484849,0.3333333333333333,0.3391479289940829,0.5717121588089331,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE ORANGE
22,frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.04552129221732746,0.09544787077826726,0.03524229074889868,0.7741935483870969,8.111166253101738,1,0.03089738033167947,4.005873715124818,0.9185256410256409,0.3333333333333333,0.7503665689149561,0.5717121588089331,ALARM CLOCK BAKELIKE ORANGE,ALARM CLOCK BAKELIKE GREEN
806,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.04552129221732746,0.09544787077826726,0.03524229074889868,0.7741935483870969,8.111166253101738,1,0.03089738033167947,4.005873715124818,0.9185256410256409,0.3333333333333333,0.7503665689149561,0.5717121588089331,"ASSORTED COLOUR BIRD ORNAMENT, ALARM CLOCK BAKELIKE ORANGE",ALARM CLOCK BAKELIKE GREEN
807,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),0.09544787077826726,0.04552129221732746,0.03524229074889868,0.3692307692307693,8.111166253101738,1,0.03089738033167947,1.513197951362774,0.9692234848484849,0.3333333333333333,0.3391479289940829,0.5717121588089331,"ASSORTED COLOUR BIRD ORNAMENT, ALARM CLOCK BAKELIKE GREEN",ALARM CLOCK BAKELIKE ORANGE
808,frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ALARM CLOCK BAKELIKE GREEN'})",0.04552129221732746,0.09544787077826726,0.03524229074889868,0.7741935483870969,8.111166253101738,1,0.03089738033167947,4.005873715124818,0.9185256410256409,0.3333333333333333,0.7503665689149561,0.5717121588089331,ALARM CLOCK BAKELIKE ORANGE,"ASSORTED COLOUR BIRD ORNAMENT, ALARM CLOCK BAKELIKE GREEN"
809,frozenset({'ALARM CLOCK BAKELIKE GREEN'}),"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'ALARM CLOCK BAKELIKE ORANGE'})",0.09544787077826726,0.04552129221732746,0.03524229074889868,0.3692307692307693,8.111166253101738,1,0.03089738033167947,1.513197951362774,0.9692234848484849,0.3333333333333333,0.3391479289940829,0.5717121588089331,ALARM CLOCK BAKELIKE GREEN,"ASSORTED COLOUR BIRD ORNAMENT, ALARM CLOCK BAKELIKE ORANGE"
918,"frozenset({'ALARM CLOCK BAKELIKE RED', 'SMALL GLASS HEART TRINKET POT'})",frozenset({'ROSES REGENCY TEACUP AND SAUCER'}),0.02349486049926578,0.09251101321585903,0.01762114537444934,0.7500000000000001,8.10714285714286,1,0.015447612024297,3.629955947136565,0.8977443609022557,0.1791044776119403,0.7245145631067963,0.4702380952380953,"ALARM CLOCK BAKELIKE RED, SMALL GLASS HEART TRINKET POT",ROSES REGENCY TEACUP AND SAUCER
1084,"frozenset({'DOORMAT NEW ENGLAND', 'ASSORTED COLOUR BIRD ORNAMENT'})",frozenset({'DOORMAT ENGLISH ROSE'}),0.06167400881057269,0.0381791483113069,0.01908957415565345,0.3095238095238095,8.107142857142858,1,0.01673491302632175,1.392981923135349,0.9342723004694837,0.2363636363636363,0.2821155943293348,0.4047619047619048,"DOORMAT NEW ENGLAND, ASSORTED COLOUR BIRD ORNAMENT",DOORMAT ENGLISH ROSE
564,frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY'}),0.04111600587371513,0.04405286343612335,0.01468428781204112,0.3571428571428572,8.107142857142858,1,0.0128730100202475,1.487028879099364,0.9142419601837671,0.2083333333333333,0.3275181040157999,0.3452380952380952,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG VINTAGE DOILY
137,frozenset({'DOORMAT ENGLISH ROSE'}),frozenset({'DOORMAT NEW ENGLAND'}),0.0381791483113069,0.06167400881057269,0.01908957415565345,0.5,8.107142857142858,1,0.01673491302632175,1.876651982378855,0.9114503816793894,0.2363636363636363,0.4671361502347418,0.4047619047619048,DOORMAT ENGLISH ROSE,DOORMAT NEW ENGLAND
1087,frozenset({'DOORMAT ENGLISH ROSE'}),"frozenset({'DOORMAT NEW ENGLAND', 'ASSORTED COLOUR BIRD ORNAMENT'})",0.0381791483113069,0.06167400881057269,0.01908957415565345,0.5,8.107142857142858,1,0.01673491302632175,1.876651982378855,0.9114503816793894,0.2363636363636363,0.4671361502347418,0.4047619047619048,DOORMAT ENGLISH ROSE,"DOORMAT NEW ENGLAND, ASSORTED COLOUR BIRD ORNAMENT"
1085,"frozenset({'ASSORTED COLOUR BIRD ORNAMENT', 'DOORMAT ENGLISH ROSE'})",frozenset({'DOORMAT NEW ENGLAND'}),0.0381791483113069,0.06167400881057269,0.01908957415565345,0.5,8.107142857142858,1,0.01673491302632175,1.876651982378855,0.9114503816793894,0.2363636363636363,0.4671361502347418,0.4047619047619048,"ASSORTED COLOUR BIRD ORNAMENT, DOORMAT ENGLISH ROSE",DOORMAT NEW ENGLAND
136,frozenset({'DOORMAT NEW ENGLAND'}),frozenset({'DOORMAT ENGLISH ROSE'}),0.06167400881057269,0.0381791483113069,0.01908957415565345,0.3095238095238095,8.107142857142858,1,0.01673491302632175,1.392981923135349,0.9342723004694837,0.2363636363636363,0.2821155943293348,0.4047619047619048,DOORMAT NEW ENGLAND,DOORMAT ENGLISH ROSE
